rad,str,cp,char
30,8,206141,𲔽
30,8,206142,𲔾
30,8,206143,𲔿
30,8,206144,𲕀
30,8,206145,𲕁
30,8,206146,𲕂
30,8,206147,𲕃
30,8,206148,𲕄
30,8,206149,𲕅
30,8,206150,𲕆
30,8,206151,𲕇
30,8,206152,𲕈
30,8,206153,𲕉
30,8,206154,𲕊
30,8,206155,𲕋
30,8,206156,𲕌
30,8,206157,𲕍
30,8,206158,𲕎
30,8,206159,𲕏
30,8,206160,𲕐
30,8,206161,𲕑
30,8,206162,𲕒
30,8,206163,𲕓
30,8,206164,𲕔
30,8,206165,𲕕
30,8,206166,𲕖
30,9,13750,㖶
30,9,13751,㖷
30,9,13752,㖸
30,9,13753,㖹
30,9,13754,㖺
30,9,13755,㖻
30,9,13756,㖼
30,9,13757,㖽
30,9,13758,㖾
30,9,13759,㖿
30,9,13760,㗀
30,9,13761,㗁
30,9,13762,㗂
30,9,13763,㗃
30,9,13764,㗄
30,9,13765,㗅
30,9,13766,㗆
30,9,13767,㗇
30,9,13768,㗈
30,9,13769,㗉
30,9,13770,㗊
30,9,13771,㗋
30,9,13772,㗌
30,9,13773,㗍
30,9,13774,㗎
30,9,13775,㗏
30,9,13776,㗐
30,9,13777,㗑
30,9,21849,啙
30,9,21867,啫
30,9,21882,啺
30,9,21883,啻
30,9,21884,啼
30,9,21885,啽
30,9,21886,啾
30,9,21887,啿
30,9,21888,喀
30,9,21889,喁
30,9,21890,喂
30,9,21891,喃
30,9,21892,善
30,9,21893,喅
30,9,21894,喆
30,9,21895,喇
30,9,21896,喈
30,9,21897,喉
30,9,21898,喊
30,9,21899,喋
30,9,21900,喌
30,9,21902,喎
30,9,21903,喏
30,9,21904,喐
30,9,21905,喑
30,9,21906,喒
30,9,21907,喓
30,9,21908,喔
30,9,21909,喕
30,9,21910,喖
30,9,21911,喗
30,9,21912,喘
30,9,21913,喙
30,9,21914,喚
30,9,21915,喛
30,9,21916,喜
30,9,21917,喝
30,9,21918,喞
30,9,21919,喟
30,9,21920,喠
30,9,21921,喡
30,9,21922,喢
30,9,21923,喣
30,9,21924,喤
30,9,21925,喥
30,9,21926,喦
30,9,21927,喧
30,9,21928,喨
30,9,21929,喩
30,9,21930,喪
30,9,21931,喫
30,9,21932,喬
30,9,21933,喭
30,9,21934,單
30,9,21935,喯
30,9,21936,喰
30,9,21937,喱
30,9,21938,喲
30,9,21939,喳
30,9,21940,喴
30,9,21941,喵
30,9,21942,営
30,9,21943,喷
30,9,21944,喸
30,9,21945,喹
30,9,21946,喺
30,9,21947,喻
30,9,21948,喼
30,9,21949,喽
30,9,21950,喾
30,9,63755,喇
30,9,64054,喝
30,9,64120,喝
30,9,64122,喙
30,9,134583,𠶷
30,9,134584,𠶸
30,9,134585,𠶹
30,9,134586,𠶺
30,9,134587,𠶻
30,9,134588,𠶼
30,9,134589,𠶽
30,9,134590,𠶾
30,9,134591,𠶿
30,9,134592,𠷀
30,9,134593,𠷁
30,9,134594,𠷂
30,9,134595,𠷃
30,9,134596,𠷄
30,9,134597,𠷅
30,9,134598,𠷆
30,9,134599,𠷇
30,9,134600,𠷈
30,9,134601,𠷉
30,9,134602,𠷊
30,9,134603,𠷋
30,9,134604,𠷌
30,9,134605,𠷍
30,9,134606,𠷎
30,9,134607,𠷏
30,9,134608,𠷐
30,9,134609,𠷑
30,9,134610,𠷒
30,9,134611,𠷓
30,9,134612,𠷔
30,9,134613,𠷕
30,9,134614,𠷖
30,9,134615,𠷗
30,9,134616,𠷘
30,9,134617,𠷙
30,9,134618,𠷚
30,9,134619,𠷛
30,9,134620,𠷜
30,9,134621,𠷝
30,9,134622,𠷞
30,9,134623,𠷟
30,9,134624,𠷠
30,9,134625,𠷡
30,9,134627,𠷣
30,9,134628,𠷤
30,9,134629,𠷥
30,9,134630,𠷦
30,9,134631,𠷧
30,9,134632,𠷨
30,9,134633,𠷩
30,9,134634,𠷪
30,9,134635,𠷫
30,9,134636,𠷬
30,9,134637,𠷭
30,9,134638,𠷮
30,9,134639,𠷯
30,9,134640,𠷰
30,9,134641,𠷱
30,9,134642,𠷲
30,9,134643,𠷳
30,9,134644,𠷴
30,9,134645,𠷵
30,9,134646,𠷶
30,9,134647,𠷷
30,9,134648,𠷸
30,9,134649,𠷹
30,9,134650,𠷺
30,9,134651,𠷻
30,9,134652,𠷼
30,9,134653,𠷽
30,9,134654,𠷾
30,9,134655,𠷿
30,9,134656,𠸀
30,9,134657,𠸁
30,9,134658,𠸂
30,9,134659,𠸃
30,9,134660,𠸄
30,9,134661,𠸅
30,9,134662,𠸆
30,9,134663,𠸇
30,9,134664,𠸈
30,9,134665,𠸉
30,9,134666,𠸊
30,9,134667,𠸋
30,9,134668,𠸌
30,9,134669,𠸍
30,9,134670,𠸎
30,9,134671,𠸏
30,9,134672,𠸐
30,9,134673,𠸑
30,9,134674,𠸒
30,9,134675,𠸓
30,9,134676,𠸔
30,9,134677,𠸕
30,9,134678,𠸖
30,9,134679,𠸗
30,9,134680,𠸘
30,9,134681,𠸙
30,9,134682,𠸚
30,9,134683,𠸛
30,9,134684,𠸜
30,9,134685,𠸝
30,9,134686,𠸞
30,9,134687,𠸟
30,9,134688,𠸠
30,9,134689,𠸡
30,9,134690,𠸢
30,9,134691,𠸣
30,9,134692,𠸤
30,9,134693,𠸥
30,9,134694,𠸦
30,9,134695,𠸧
30,9,134696,𠸨
30,9,134697,𠸩
30,9,134698,𠸪
30,9,134699,𠸫
30,9,134700,𠸬
30,9,134701,𠸭
30,9,134702,𠸮
30,9,134703,𠸯
30,9,134704,𠸰
30,9,134705,𠸱
30,9,134706,𠸲
30,9,134707,𠸳
30,9,134708,𠸴
30,9,134709,𠸵
30,9,134715,𠸻
30,9,134716,𠸼
30,9,134717,𠸽
30,9,134718,𠸾
30,9,174172,𪡜
30,9,174173,𪡝
30,9,174174,𪡞
30,9,174175,𪡟
30,9,174176,𪡠
30,9,174177,𪡡
30,9,174178,𪡢
30,9,174179,𪡣
30,9,174180,𪡤
30,9,174181,𪡥
30,9,174182,𪡦
30,9,174183,𪡧
30,9,174184,𪡨
30,9,174185,𪡩
30,9,178865,𫪱
30,9,178866,𫪲
30,9,178867,𫪳
30,9,178868,𫪴
30,9,178869,𫪵
30,9,178870,𫪶
30,9,178871,𫪷
30,9,178872,𫪸
30,9,178873,𫪹
30,9,178874,𫪺
30,9,178875,𫪻
30,9,178876,𫪼
30,9,178877,𫪽
30,9,178878,𫪾
30,9,178879,𫪿
30,9,178880,𫫀
30,9,178881,𫫁
30,9,178882,𫫂
30,9,184879,𭈯
30,9,184880,𭈰
30,9,184881,𭈱
30,9,184882,𭈲
30,9,184883,𭈳
30,9,184884,𭈴
30,9,184885,𭈵
30,9,184886,𭈶
30,9,184887,𭈷
30,9,184888,𭈸
30,9,184889,𭈹
30,9,184890,𭈺
30,9,184891,𭈻
30,9,184892,𭈼
30,9,184893,𭈽
30,9,184894,𭈾
30,9,184895,𭈿
30,9,184896,𭉀
30,9,184897,𭉁
30,9,184898,𭉂
30,9,184899,𭉃
30,9,184900,𭉄
30,9,184901,𭉅
30,9,184902,𭉆
30,9,184903,𭉇
30,9,184904,𭉈
30,9,184905,𭉉
30,9,184906,𭉊
30,9,184907,𭉋
30,9,184908,𭉌
30,9,184909,𭉍
30,9,184910,𭉎
30,9,184911,𭉏
30,9,184912,𭉐
30,9,184913,𭉑
30,9,184914,𭉒
30,9,184915,𭉓
30,9,184916,𭉔
30,9,184917,𭉕
30,9,184918,𭉖
30,9,184919,𭉗
30,9,184920,𭉘
30,9,184921,𭉙
30,9,191510,𮰖
30,9,194629,善
30,9,194630,善
30,9,194631,喙
30,9,194632,喫
30,9,194633,喳
30,9,197119,𰇿
30,9,197120,𰈀
30,9,197121,𰈁
30,9,197122,𰈂
30,9,197123,𰈃
30,9,197124,𰈄
30,9,197125,𰈅
30,9,197126,𰈆
30,9,197127,𰈇
30,9,197128,𰈈
30,9,197129,𰈉
30,9,197130,𰈊
30,9,197131,𰈋
30,9,197132,𰈌
30,9,197133,𰈍
30,9,197134,𰈎
30,9,197135,𰈏
30,9,197136,𰈐
30,9,201942,𱓖
30,9,201943,𱓗
30,9,201944,𱓘
30,9,201945,𱓙
30,9,201946,𱓚
30,9,201947,𱓛
30,9,201948,𱓜
30,9,201949,𱓝
30,9,201950,𱓞
30,9,201951,𱓟
30,9,201952,𱓠
30,9,201953,𱓡
30,9,201954,𱓢
30,9,201955,𱓣
30,9,201956,𱓤
30,9,201957,𱓥
30,9,201958,𱓦
30,9,201959,𱓧
30,9,201960,𱓨
30,9,201961,𱓩
30,9,206167,𲕗
30,9,206168,𲕘
30,9,206169,𲕙
30,9,206170,𲕚
30,9,206171,𲕛
30,9,206172,𲕜
30,9,206173,𲕝
30,9,206174,𲕞
30,9,206175,𲕟
30,9,206176,𲕠
30,9,206177,𲕡
30,9,206178,𲕢
30,9,206179,𲕣
30,9,206180,𲕤
30,9,206181,𲕥
30,9,206182,𲕦
30,9,206183,𲕧
30,9,206184,𲕨
30,9,206185,𲕩
30,9,206186,𲕪
30,9,206187,𲕫
30,9,206188,𲕬
30,9,206189,𲕭
30,9,206190,𲕮
30,9,206191,𲕯
30,10,13778,㗒
30,10,13779,㗓
30,10,13780,㗔
30,10,13781,㗕
30,10,13782,㗖
30,10,13783,㗗
30,10,13784,㗘
30,10,13785,㗙
30,10,13786,㗚
30,10,13787,㗛
30,10,13788,㗜
30,10,13789,㗝
30,10,13790,㗞
30,10,13791,㗟
30,10,13792,㗠
30,10,13793,㗡
30,10,21901,喍
30,10,21951,喿
30,10,21952,嗀
30,10,21953,嗁
30,10,21954,嗂
30,10,21955,嗃
30,10,21956,嗄
30,10,21957,嗅
30,10,21958,嗆
30,10,21959,嗇
30,10,21960,嗈
30,10,21961,嗉
30,10,21962,嗊
30,10,21963,嗋
30,10,21964,嗌
30,10,21965,嗍
30,10,21966,嗎
30,10,21967,嗏
30,10,21968,嗐
30,10,21969,嗑
30,10,21970,嗒
30,10,21971,嗓
30,10,21972,嗔
30,10,21973,嗕
30,10,21974,嗖
30,10,21975,嗗
30,10,21976,嗘
30,10,21977,嗙
30,10,21978,嗚
30,10,21979,嗛
30,10,21980,嗜
30,10,21981,嗝
30,10,21982,嗞
30,10,21983,嗟
30,10,21984,嗠
30,10,21985,嗡
30,10,21986,嗢
30,10,21987,嗣
30,10,21988,嗤
30,10,21989,嗥
30,10,21990,嗦
30,10,21991,嗧
30,10,21992,嗨
30,10,21993,嗩
30,10,21994,嗪
30,10,21995,嗫
30,10,21996,嗬
30,10,21997,嗭
30,10,21998,嗮
30,10,21999,嗯
30,10,22000,嗰
30,10,22001,嗱
30,10,22002,嗲
30,10,22003,嗳
30,10,22004,嗴
30,10,22005,嗵
30,10,40957,鿽
30,10,64013,嗀
30,10,64123,嗢
30,10,134626,𠷢
30,10,134710,𠸶
30,10,134711,𠸷
30,10,134712,𠸸
30,10,134713,𠸹
30,10,134714,𠸺
30,10,134719,𠸿
30,10,134720,𠹀
30,10,134721,𠹁
30,10,134722,𠹂
30,10,134723,𠹃
30,10,134724,𠹄
30,10,134725,𠹅
30,10,134726,𠹆
30,10,134727,𠹇
30,10,134728,𠹈
30,10,134729,𠹉
30,10,134730,𠹊
30,10,134731,𠹋
30,10,134732,𠹌
30,10,134733,𠹍
30,10,134734,𠹎
30,10,134735,𠹏
30,10,134736,𠹐
30,10,134737,𠹑
30,10,134738,𠹒
30,10,134739,𠹓
30,10,134740,𠹔
30,10,134741,𠹕
30,10,134742,𠹖
30,10,134743,𠹗
30,10,134744,𠹘
30,10,134745,𠹙
30,10,134746,𠹚
30,10,134747,𠹛
30,10,134748,𠹜
30,10,134749,𠹝
30,10,134750,𠹞
30,10,134751,𠹟
30,10,134752,𠹠
30,10,134753,𠹡
30,10,134754,𠹢
30,10,134755,𠹣
30,10,134756,𠹤
30,10,134757,𠹥
30,10,134758,𠹦
30,10,134759,𠹧
30,10,134760,𠹨
30,10,134761,𠹩
30,10,134762,𠹪
30,10,134763,𠹫
30,10,134764,𠹬
30,10,134765,𠹭
30,10,134766,𠹮
30,10,134767,𠹯
30,10,134771,𠹳
30,10,134772,𠹴
30,10,134773,𠹵
30,10,134774,𠹶
30,10,134775,𠹷
30,10,134776,𠹸
30,10,134777,𠹹
30,10,134778,𠹺
30,10,134779,𠹻
30,10,134780,𠹼
30,10,134781,𠹽
30,10,134782,𠹾
30,10,134783,𠹿
30,10,134784,𠺀
30,10,134785,𠺁
30,10,134786,𠺂
30,10,134787,𠺃
30,10,134788,𠺄
30,10,134789,𠺅
30,10,134790,𠺆
30,10,134791,𠺇
30,10,134792,𠺈
30,10,134793,𠺉
30,10,134794,𠺊
30,10,134795,𠺋
30,10,134796,𠺌
30,10,134797,𠺍
30,10,134798,𠺎
30,10,134799,𠺏
30,10,134800,𠺐
30,10,134801,𠺑
30,10,134802,𠺒
30,10,134803,𠺓
30,10,134804,𠺔
30,10,134805,𠺕
30,10,134806,𠺖
30,10,134807,𠺗
30,10,134808,𠺘
30,10,134809,𠺙
30,10,134810,𠺚
30,10,134811,𠺛
30,10,134812,𠺜
30,10,134813,𠺝
30,10,134814,𠺞
30,10,134815,𠺟
30,10,134816,𠺠
30,10,134817,𠺡
30,10,134818,𠺢
30,10,134819,𠺣
30,10,134820,𠺤
30,10,134821,𠺥
30,10,134822,𠺦
30,10,134823,𠺧
30,10,134824,𠺨
30,10,134825,𠺩
30,10,134826,𠺪
30,10,134827,𠺫
30,10,134828,𠺬
30,10,134829,𠺭
30,10,134830,𠺮
30,10,134831,𠺯
30,10,134832,𠺰
30,10,134833,𠺱
30,10,134834,𠺲
30,10,134835,𠺳
30,10,134836,𠺴
30,10,134837,𠺵
30,10,134838,𠺶
30,10,134839,𠺷
30,10,134840,𠺸
30,10,134841,𠺹
30,10,134842,𠺺
30,10,134843,𠺻
30,10,134844,𠺼
30,10,134845,𠺽
30,10,134846,𠺾
30,10,134847,𠺿
30,10,134848,𠻀
30,10,134849,𠻁
30,10,134850,𠻂
30,10,134851,𠻃
30,10,134852,𠻄
30,10,134853,𠻅
30,10,134854,𠻆
30,10,134855,𠻇
30,10,134856,𠻈
30,10,134857,𠻉
30,10,134858,𠻊
30,10,134859,𠻋
30,10,134860,𠻌
30,10,134861,𠻍
30,10,134862,𠻎
30,10,134863,𠻏
30,10,134864,𠻐
30,10,134865,𠻑
30,10,134866,𠻒
30,10,134867,𠻓
30,10,174186,𪡪
30,10,174187,𪡫
30,10,174188,𪡬
30,10,174189,𪡭
30,10,174190,𪡮
30,10,174191,𪡯
30,10,174192,𪡰
30,10,174193,𪡱
30,10,174194,𪡲
30,10,174195,𪡳
30,10,174196,𪡴
30,10,174197,𪡵
30,10,174198,𪡶
30,10,174199,𪡷
30,10,178883,𫫃
30,10,178884,𫫄
30,10,178885,𫫅
30,10,178886,𫫆
30,10,178887,𫫇
30,10,178888,𫫈
30,10,178889,𫫉
30,10,178890,𫫊
30,10,178891,𫫋
30,10,178892,𫫌
30,10,178893,𫫍
30,10,178894,𫫎
30,10,178895,𫫏
30,10,178896,𫫐
30,10,178897,𫫑
30,10,178898,𫫒
30,10,184922,𭉚
30,10,184923,𭉛
30,10,184924,𭉜
30,10,184925,𭉝
30,10,184926,𭉞
30,10,184927,𭉟
30,10,184928,𭉠
30,10,184929,𭉡
30,10,184930,𭉢
30,10,184931,𭉣
30,10,184932,𭉤
30,10,184933,𭉥
30,10,184934,𭉦
30,10,184935,𭉧
30,10,184936,𭉨
30,10,184937,𭉩
30,10,184938,𭉪
30,10,184939,𭉫
30,10,184940,𭉬
30,10,184941,𭉭
30,10,184942,𭉮
30,10,184943,𭉯
30,10,184944,𭉰
30,10,184945,𭉱
30,10,184946,𭉲
30,10,184947,𭉳
30,10,184948,𭉴
30,10,184949,𭉵
30,10,184950,𭉶
30,10,184951,𭉷
30,10,184952,𭉸
30,10,184953,𭉹
30,10,184954,𭉺
30,10,184955,𭉻
30,10,184956,𭉼
30,10,184957,𭉽
30,10,194634,嗂
30,10,197137,𰈑
30,10,197138,𰈒
30,10,197139,𰈓
30,10,197140,𰈔
30,10,197141,𰈕
30,10,197142,𰈖
30,10,197143,𰈗
30,10,197144,𰈘
30,10,197145,𰈙
30,10,197146,𰈚
30,10,197147,𰈛
30,10,197148,𰈜
30,10,197149,𰈝
30,10,197150,𰈞
30,10,201962,𱓪
30,10,201963,𱓫
30,10,201964,𱓬
30,10,201965,𱓭
30,10,201966,𱓮
30,10,201967,𱓯
30,10,201968,𱓰
30,10,201969,𱓱
30,10,201970,𱓲
30,10,201971,𱓳
30,10,201972,𱓴
30,10,201973,𱓵
30,10,201974,𱓶
30,10,201975,𱓷
30,10,201976,𱓸
30,10,201977,𱓹
30,10,201978,𱓺
30,10,201979,𱓻
30,10,201980,𱓼
30,10,201981,𱓽
30,10,201982,𱓾
30,10,201983,𱓿
30,10,201984,𱔀
30,10,201985,𱔁
30,10,201986,𱔂
30,10,201987,𱔃
30,10,206192,𲕰
30,10,206193,𲕱
30,10,206194,𲕲
30,10,206195,𲕳
30,10,206196,𲕴
30,10,206197,𲕵
30,10,206198,𲕶
30,10,206199,𲕷
30,10,206200,𲕸
30,10,206201,𲕹
30,10,206202,𲕺
30,10,206203,𲕻
30,10,206204,𲕼
30,10,206205,𲕽
30,10,206206,𲕾
30,11,13794,㗢
30,11,13795,㗣
30,11,13796,㗤
30,11,13797,㗥
30,11,13798,㗦
30,11,13799,㗧
30,11,13800,㗨
30,11,13801,㗩
30,11,13802,㗪
30,11,13803,㗫
30,11,13804,㗬
30,11,13805,㗭
30,11,13806,㗮
30,11,13807,㗯
30,11,13808,㗰
30,11,22006,嗶
30,11,22007,嗷
30,11,22008,嗸
30,11,22009,嗹
30,11,22010,嗺
30,11,22011,嗻
30,11,22012,嗼
30,11,22013,嗽
30,11,22014,嗾
30,11,22015,嗿
30,11,22016,嘀
30,11,22017,嘁
30,11,22018,嘂
30,11,22019,嘃
30,11,22020,嘄
30,11,22021,嘅
30,11,22022,嘆
30,11,22023,嘇
30,11,22024,嘈
30,11,22025,嘉
30,11,22026,嘊
30,11,22027,嘋
30,11,22028,嘌
30,11,22029,嘍
30,11,22030,嘎
30,11,22031,嘏
30,11,22032,嘐
30,11,22033,嘑
30,11,22034,嘒
30,11,22035,嘓
30,11,22036,嘔
30,11,22037,嘕
30,11,22038,嘖
30,11,22039,嘗
30,11,22040,嘘
30,11,22041,嘙
30,11,22042,嘚
30,11,22043,嘛
30,11,22044,嘜
30,11,22045,嘝
30,11,22046,嘞
30,11,22049,嘡
30,11,22050,嘢
30,11,22051,嘣
30,11,22052,嘤
30,11,22053,嘥
30,11,22054,嘦
30,11,22055,嘧
30,11,22097,噑
30,11,22099,噓
30,11,64055,嘆
30,11,131191,𠁷
30,11,134868,𠻔
30,11,134869,𠻕
30,11,134870,𠻖
30,11,134871,𠻗
30,11,134872,𠻘
30,11,134873,𠻙
30,11,134874,𠻚
30,11,134875,𠻛
30,11,134876,𠻜
30,11,134877,𠻝
30,11,134878,𠻞
30,11,134879,𠻟
30,11,134880,𠻠
30,11,134881,𠻡
30,11,134882,𠻢
30,11,134883,𠻣
30,11,134884,𠻤
30,11,134885,𠻥
30,11,134886,𠻦
30,11,134887,𠻧
30,11,134888,𠻨
30,11,134889,𠻩
30,11,134890,𠻪
30,11,134891,𠻫
30,11,134892,𠻬
30,11,134893,𠻭
30,11,134894,𠻮
30,11,134895,𠻯
30,11,134896,𠻰
30,11,134897,𠻱
30,11,134898,𠻲
30,11,134899,𠻳
30,11,134900,𠻴
30,11,134901,𠻵
30,11,134902,𠻶
30,11,134903,𠻷
30,11,134904,𠻸
30,11,134905,𠻹
30,11,134906,𠻺
30,11,134907,𠻻
30,11,134908,𠻼
30,11,134909,𠻽
30,11,134910,𠻾
30,11,134911,𠻿
30,11,134912,𠼀
30,11,134913,𠼁
30,11,134914,𠼂
30,11,134915,𠼃
30,11,134916,𠼄
30,11,134917,𠼅
30,11,134918,𠼆
30,11,134919,𠼇
30,11,134920,𠼈
30,11,134921,𠼉
30,11,134922,𠼊
30,11,134923,𠼋
30,11,134924,𠼌
30,11,134925,𠼍
30,11,134926,𠼎
30,11,134927,𠼏
30,11,134928,𠼐
30,11,134929,𠼑
30,11,134930,𠼒
30,11,134931,𠼓
30,11,134932,𠼔
30,11,134933,𠼕
30,11,134934,𠼖
30,11,134935,𠼗
30,11,134936,𠼘
30,11,134937,𠼙
30,11,134938,𠼚
30,11,134939,𠼛
30,11,134940,𠼜
30,11,134941,𠼝
30,11,134942,𠼞
30,11,134943,𠼟
30,11,134944,𠼠
30,11,134945,𠼡
30,11,134946,𠼢
30,11,134947,𠼣
30,11,134948,𠼤
30,11,134949,𠼥
30,11,134950,𠼦
30,11,134951,𠼧
30,11,134952,𠼨
30,11,134953,𠼩
30,11,134954,𠼪
30,11,134955,𠼫
30,11,134956,𠼬
30,11,134957,𠼭
30,11,134958,𠼮
30,11,134959,𠼯
30,11,134960,𠼰
30,11,134961,𠼱
30,11,134962,𠼲
30,11,134963,𠼳
30,11,134964,𠼴
30,11,134965,𠼵
30,11,134966,𠼶
30,11,134967,𠼷
30,11,134968,𠼸
30,11,134969,𠼹
30,11,134970,𠼺
30,11,134971,𠼻
30,11,134972,𠼼
30,11,134973,𠼽
30,11,134974,𠼾
30,11,134975,𠼿
30,11,134976,𠽀
30,11,134977,𠽁
30,11,134978,𠽂
30,11,134979,𠽃
30,11,134980,𠽄
30,11,134981,𠽅
30,11,134982,𠽆
30,11,134983,𠽇
30,11,134984,𠽈
30,11,134985,𠽉
30,11,134986,𠽊
30,11,134987,𠽋
30,11,134988,𠽌
30,11,134989,𠽍
30,11,134990,𠽎
30,11,134991,𠽏
30,11,134992,𠽐
30,11,134993,𠽑
30,11,134994,𠽒
30,11,134995,𠽓
30,11,134996,𠽔
30,11,134997,𠽕
30,11,134998,𠽖
30,11,134999,𠽗
30,11,135000,𠽘
30,11,135001,𠽙
30,11,135002,𠽚
30,11,135003,𠽛
30,11,135004,𠽜
30,11,135005,𠽝
30,11,135006,𠽞
30,11,135007,𠽟
30,11,135008,𠽠
30,11,174200,𪡸
30,11,174201,𪡹
30,11,174202,𪡺
30,11,174203,𪡻
30,11,174204,𪡼
30,11,174205,𪡽
30,11,174206,𪡾
30,11,174207,𪡿
30,11,174208,𪢀
30,11,174209,𪢁
30,11,174210,𪢂
30,11,174211,𪢃
30,11,174212,𪢄
30,11,178010,𫝚
30,11,178899,𫫓
30,11,178900,𫫔
30,11,178901,𫫕
30,11,178902,𫫖
30,11,178903,𫫗
30,11,178904,𫫘
30,11,178905,𫫙
30,11,178906,𫫚
30,11,178907,𫫛
30,11,178908,𫫜
30,11,178909,𫫝
30,11,178910,𫫞
30,11,178911,𫫟
30,11,178912,𫫠
30,11,178913,𫫡
30,11,178914,𫫢
30,11,178915,𫫣
30,11,178916,𫫤
30,11,178917,𫫥
30,11,178918,𫫦
30,11,178919,𫫧
30,11,184958,𭉾
30,11,184959,𭉿
30,11,184960,𭊀
30,11,184961,𭊁
30,11,184962,𭊂
30,11,184963,𭊃
30,11,184964,𭊄
30,11,184965,𭊅
30,11,184966,𭊆
30,11,184967,𭊇
30,11,184968,𭊈
30,11,184969,𭊉
30,11,184970,𭊊
30,11,184971,𭊋
30,11,184972,𭊌
30,11,184973,𭊍
30,11,184974,𭊎
30,11,184975,𭊏
30,11,184976,𭊐
30,11,184977,𭊑
30,11,184978,𭊒
30,11,184979,𭊓
30,11,184980,𭊔
30,11,184981,𭊕
30,11,184982,𭊖
30,11,184983,𭊗
30,11,184984,𭊘
30,11,184985,𭊙
30,11,184986,𭊚
30,11,184987,𭊛
30,11,184988,𭊜
30,11,184989,𭊝
30,11,184990,𭊞
30,11,184991,𭊟
30,11,184992,𭊠
30,11,194636,嘆
30,11,194638,噑
30,11,197151,𰈟
30,11,197152,𰈠
30,11,197153,𰈡
30,11,197154,𰈢
30,11,197155,𰈣
30,11,197156,𰈤
30,11,197157,𰈥
30,11,197158,𰈦
30,11,197159,𰈧
30,11,197160,𰈨
30,11,201988,𱔄
30,11,201989,𱔅
30,11,201990,𱔆
30,11,201991,𱔇
30,11,201992,𱔈
30,11,201993,𱔉
30,11,201994,𱔊
30,11,201995,𱔋
30,11,201996,𱔌
30,11,201997,𱔍
30,11,201998,𱔎
30,11,201999,𱔏
30,11,202000,𱔐
30,11,202001,𱔑
30,11,202002,𱔒
30,11,202003,𱔓
30,11,202004,𱔔
30,11,202005,𱔕
30,11,202006,𱔖
30,11,206207,𲕿
30,11,206208,𲖀
30,11,206209,𲖁
30,11,206210,𲖂
30,11,206211,𲖃
30,11,206212,𲖄
30,11,206213,𲖅
30,11,206214,𲖆
30,11,206215,𲖇
30,11,206216,𲖈
30,11,206217,𲖉
30,11,206218,𲖊
30,11,206219,𲖋
30,11,206220,𲖌
30,11,206221,𲖍
30,11,206222,𲖎
30,11,206223,𲖏
30,11,206224,𲖐
30,11,206225,𲖑
30,11,206226,𲖒
30,11,206227,𲖓
30,11,206228,𲖔
30,11,206229,𲖕
30,11,206230,𲖖
30,11,206231,𲖗
30,11,206232,𲖘
30,12,13809,㗱
30,12,13810,㗲
30,12,13811,㗳
30,12,13812,㗴
30,12,13813,㗵
30,12,13814,㗶
30,12,13815,㗷
30,12,13816,㗸
30,12,13817,㗹
30,12,13818,㗺
30,12,22047,嘟
30,12,22048,嘠
30,12,22056,嘨
30,12,22057,嘩
30,12,22058,嘪
30,12,22059,嘫
30,12,22060,嘬
30,12,22061,嘭
30,12,22062,嘮
30,12,22063,嘯
30,12,22064,嘰
30,12,22065,嘱
30,12,22066,嘲
30,12,22067,嘳
30,12,22068,嘴
30,12,22069,嘵
30,12,22070,嘶
30,12,22071,嘷
30,12,22072,嘸
30,12,22073,嘹
30,12,22074,嘺
30,12,22075,嘻
30,12,22076,嘼
30,12,22077,嘽
30,12,22078,嘾
30,12,22079,嘿
30,12,22080,噀
30,12,22081,噁
30,12,22082,噂
30,12,22083,噃
30,12,22084,噄
30,12,22085,噅
30,12,22086,噆
30,12,22087,噇
30,12,22088,噈
30,12,22089,噉
30,12,22090,噊
30,12,22091,噋
30,12,22092,噌
30,12,22093,噍
30,12,22094,噎
30,12,22095,噏
30,12,22096,噐
30,12,22098,噒
30,12,22100,噔
30,12,22102,噖
30,12,22103,噗
30,12,22104,噘
30,12,22105,噙
30,12,22106,噚
30,12,22107,噛
30,12,22108,噜
30,12,22109,噝
30,12,22132,噴
30,12,131466,𠆊
30,12,132051,𠏓
30,12,132071,𠏧
30,12,134768,𠹰
30,12,134769,𠹱
30,12,134770,𠹲
30,12,135009,𠽡
30,12,135010,𠽢
30,12,135011,𠽣
30,12,135012,𠽤
30,12,135013,𠽥
30,12,135014,𠽦
30,12,135015,𠽧
30,12,135016,𠽨
30,12,135017,𠽩
30,12,135018,𠽪
30,12,135019,𠽫
30,12,135020,𠽬
30,12,135021,𠽭
30,12,135022,𠽮
30,12,135023,𠽯
30,12,135024,𠽰
30,12,135025,𠽱
30,12,135026,𠽲
30,12,135027,𠽳
30,12,135028,𠽴
30,12,135029,𠽵
30,12,135030,𠽶
30,12,135031,𠽷
30,12,135032,𠽸
30,12,135033,𠽹
30,12,135034,𠽺
30,12,135035,𠽻
30,12,135036,𠽼
30,12,135037,𠽽
30,12,135038,𠽾
30,12,135039,𠽿
30,12,135040,𠾀
30,12,135041,𠾁
30,12,135042,𠾂
30,12,135043,𠾃
30,12,135044,𠾄
30,12,135045,𠾅
30,12,135046,𠾆
30,12,135047,𠾇
30,12,135048,𠾈
30,12,135049,𠾉
30,12,135050,𠾊
30,12,135051,𠾋
30,12,135052,𠾌
30,12,135053,𠾍
